Size Idx Append Polo PoloAppend
1829000 12815539 13102592 126341633 150159240
1830000 12813141 13191574 126739218 150026815
1831000 12935446 13211984 153633645 149156162
1832000 13086852 13348407 125840164 150386943
1833000 12902818 13206964 124737354 164349173
1834000 13262714 13224871 125160500 149579726
1835000 13205852 13293373 125453046 154872877
1836000 13022257 13218323 124848173 150671989
1837000 12877368 13200103 125280857 152509710
1838000 13011637 13223464 122742528 152669997
1839000 12845950 13356151 125432468 150837837
1840000 13081486 13174070 125177988 152952013
1841000 12940192 13254201 218420847 173033641
1842000 13347649 13221912 124143529 149976491
1843000 12950428 13216701 152443041 126150640
1844000 12980562 13206963 125015765 158647303
1845000 13019528 13362509 132541813 154485822
1846000 12953970 13212707 127695300 155337600
1847000 12984458 13301331 123887346 154473904
1848000 13127301 13307123 124272087 151652396
1849000 12911955 13257786 209286678 191233683
1850000 13222757 13227965 214032591 193514175
1851000 14057564 13447977 214900403 194066929
1852000 13194491 13251696 125862123 151774761
1853000 12987851 13308749 126947048 154193009
1854000 12977061 13287607 127608228 153333374
1855000 12949537 13259621 126211142 154228384
1856000 13035185 13362827 155228640 124976190
1857000 13133619 13423537 150978555 140430445
1858000 13160276 13384367 130099722 153506774
1859000 13081452 13424522 127700458 153961919
1860000 13082600 13263602 124457942 158518901
1861000 13107401 13534283 124841209 155498381
1862000 13135400 13346008 282133071 235497157
1863000 13370209 13447791 132306870 156514237
1864000 13173064 13395336 134213693 140482037
1865000 13197210 13395624 123964720 148823076
1866000 13147926 13558515 124791109 141999224
1867000 12808055 13403825 162539016 160640245
1868000 13282600 13315820 152074025 123076897
1869000 13152361 13424181 155986065 151395504
1870000 13152926 13504260 157278824 152420147
1871000 13055745 13414444 156979137 151174002
1872000 13140346 13408675 154398229 150628057
1873000 13190461 13471858 153561085 150135713
1874000 13129942 13670984 160855083 151324152
1875000 13018098 13426804 154306205 150190386
1876000 13172498 13815255 152290442 155183031
1877000 13208855 13609399 155920762 152452574
1878000 13280816 13556034 156422760 152721619
1879000 13408955 13532668 157616411 157008779
1880000 13291231 13518299 153617251 154343459
1881000 13280563 13685860 155249848 151389455
1882000 13266385 13573274 161358532 159938795
1883000 13334470 13465500 159396453 150804271
1884000 13199074 13572658 195404966 158754081
1885000 13591026 13521235 152301861 153820723
1886000 13353290 13410009 162628392 153786307
1887000 13153131 13724816 157699307 162772711
1888000 13265721 13813683 157171663 150969873
1889000 13259515 13486687 159809541 151057482
1890000 13444033 13827765 161052353 150804825
1891000 13337275 13598432 158025176 153545006
1892000 13209107 13505716 161918977 156545438
1893000 13488878 13543026 161898727 153035832
1894000 13195369 13595950 157206240 153757204
1895000 13390009 13534305 154564010 158586284
1896000 13378894 13668841 216872697 153194963
1897000 13287968 13633077 159588035 159123945
1898000 13304119 13600249 157769960 154994502
1899000 13140446 13508577 158433633 151701692
1900000 13327416 13531117 151806611 167783585
1901000 13292521 13660866 157650713 154527756
1902000 13372788 13750434 159240598 154910818
1903000 13506996 13558064 163366057 164962174
1904000 13471130 13691380 155712613 154649860
1905000 13210032 13662703 153782293 153933278
1906000 13516848 13782331 159736958 152870396
1907000 13429943 13881477 156834128 158517423
1908000 13501757 13700778 163447344 154489632
1909000 13550800 13730038 161337843 160853228
1910000 13477427 13783577 156558599 154778333
1911000 13466578 13870985 162634325 153417138
1912000 13457864 13778637 155543098 158933669
1913000 13366012 13753857 159146928 155396830
1914000 13479447 13724304 162941320 142097855
1915000 13345585 13665080 219480007 142486397
1916000 14033549 13796662 217268862 144604150
1917000 13803467 13661752 182806421 182190902
1918000 13680986 13794525 142589939 161158141
1919000 13458859 13745010 168189499 152217903
1920000 13416383 13902605 162686208 143320632
1921000 13319864 13727940 163535934 143992272
1922000 13532424 13759264 160624886 130661174
1923000 13453001 13969491 156121895 127146674
1924000 13741359 13860639 159843289 143024327
1925000 13511252 13819036 166326857 143794218
1926000 13607923 13983139 159151697 139969929
1927000 13497108 13980488 171666794 149203620
1928000 13457250 13859762 220119389 147794096
1929000 13657554 13771983 164033077 126818933
1930000 13535187 13708641 162437550 127946435
1931000 13527716 14068104 164386969 141755254
1932000 13599330 13783483 167953268 156431797
1933000 13512498 14049766 156429603 157619294
1934000 13633521 13904277 166784604 159367603
1935000 13653454 14124722 140024413 157744072
1936000 13717546 13951349 135450264 158485297
1937000 13658601 14177211 133996337 158876861
1938000 13641769 13947167 136752114 157990419
1939000 13640922 14045920 231376043 190728320
1940000 13940849 13912656 134751802 160134741
1941000 13611741 13890221 136308383 158572262
1942000 13651423 13929556 142886950 156925238
1943000 13671373 13877688 147874125 153926982
1944000 13680173 13983218 129235765 159498893
1945000 13740850 13978057 133356153 162141486
1946000 13703536 14227732 135390367 157165301
1947000 13540071 13942448 136095786 158060187
1948000 13934570 14020435 133777021 159120033
1949000 13481906 14165691 135476465 163419283
1950000 13636175 14119539 133030139 164736166
1951000 13679584 13975366 136276843 158717523
1952000 13639169 13991024 145699748 159057747
1953000 13670782 14004300 134476735 158342792
1954000 13800328 14036899 135063125 159334712
1955000 13781050 14116449 134285007 159583222
1956000 13745719 14124559 130521529 159704246
1957000 13599657 14071284 133632883 160032460
1958000 13633375 14115917 138730792 158679991
1959000 13770884 14007989 136080436 174461548
1960000 13714462 14137442 133635549 158751309
1961000 13952187 14082606 132343552 166089994
1962000 13977738 14113334 153640245 157497356
1963000 13807569 14125155 129142057 159159881
1964000 13780193 14196375 133836430 158575820
1965000 13688036 14100050 132953103 158434141
1966000 13778054 14164616 135061016 157458435
1967000 13813344 14089345 131552061 159047752
1968000 13786837 13929281 134899648 165429476
1969000 13817011 14206865 135816928 159517950
1970000 13978612 14218947 134042104 162643693
1971000 14020147 14150289 133835122 158216140
1972000 13754275 14122042 133907263 161547635
1973000 13862180 14285219 132400345 158330615
1974000 13791282 14085023 136469470 158932688
1975000 13818823 14170532 171995388 184725200
1976000 14055799 14143564 134465262 158694403
1977000 14324509 14210784 135548623 156790214
1978000 13982253 14188683 133979136 170833542
1979000 13991208 14346187 136550172 163890024
1980000 13727543 14138411 136824674 157903829
1981000 13794952 14257062 137388805 157245362
1982000 13881950 14090654 137385199 157478245
1983000 14019448 14214713 135924611 157787567
1984000 13949301 14295114 137034274 164907092
1985000 14301945 14176223 133275042 160072125
1986000 13889943 14316474 138832021 163389370
1987000 14149477 14176610 232153487 141140431
1988000 14494503 14314639 224239233 160871388
1989000 13997144 14497981 173368599 169229688
1990000 13787148 14273683 167337048 158585456
1991000 14010166 14287723 159652923 156820847
1992000 14024340 14207078 136579276 157391969
1993000 13951445 14336502 166239724 164881603
1994000 14039398 14435683 167207454 174605444
1995000 14004909 14289796 164263375 163214120
1996000 14051880 14329646 133785079 161894233
1997000 14064729 14324600 168147161 171052148
1998000 13982367 14211150 171901012 159428640
1999000 13930350 14220273 167937912 160669125
2000000 14097678 14256207 167755683 156639669
2001000 14074852 14348826 243706440 161109055
2002000 14139799 14317224 168977386 161083673
2003000 14242929 14385366 169090162 158426838
2004000 14110960 14374825 170397479 166772385
2005000 14149507 14351557 173457604 159205604
2006000 14146885 14376908 168902169 159626602
2007000 14153976 14446537 173444421 159546520
2008000 13978651 14436599 164672297 158196825
2009000 14038433 14450280 183535740 166903154
2010000 13980105 14398225 169494183 156831837
2011000 13964366 14252240 172021732 159453346
2012000 14104946 14492787 144984204 159387677
2013000 14175679 14457996 170730329 157451624
2014000 13946610 14373447 243742317 166532210
2015000 14057049 14459019 171516880 171353679
2016000 14261616 14426542 137337679 158902119
2017000 14001278 14540132 167697365 161178715
2018000 14123513 14637285 172858536 171902848
2019000 14271389 14356157 170510840 157945754
2020000 14198823 14443830 172247095 160389912
2021000 14096564 14404885 141870853 158052009
2022000 14370815 14643428 178670682 161914373
2023000 14217806 14534852 139022193 160260252
2024000 14261407 14446309 145492779 160290375
2025000 14097166 14549793 263128302 167864120
2026000 14383345 14555042 167197307 162771303
2027000 14329859 14593532 169206368 161378228
2028000 14139414 14572026 172121395 168744146
2029000 14317692 14554715 232225223 166952369
2030000 14187072 14362609 181931656 171838898
2031000 14187240 14373368 175170574 161389058
2032000 14471157 14460784 166391869 160538006
2033000 14308110 14666093 172247857 163507776
2034000 14284531 14646300 179578213 178038116
2035000 14369240 14550566 165444744 160911108
2036000 14260027 14707764 168153739 160017552
2037000 14264546 14660633 171439536 161608824
2038000 14284884 14665363 174261966 162378906
2039000 14471471 14741863 173003859 172540453
2040000 14309669 14525228 174918304 169674816
2041000 14395870 14701861 166500345 159194814
2042000 14427948 14510848 174054982 158808747
2043000 14420551 14590509 170770998 159136620
2044000 14312723 14816411 222187633 234683301
2045000 14301816 14615467 236851372 164185379
2046000 14419637 14671562 165305915 160524618
2047000 14303600 14556083 179061684 160970238
2048000 14380829 14636792 172237985 162727160
2049000 14349898 14727919 173543455 161876545
2050000 14517572 14677543 172575670 162909644
2051000 14660662 14821186 171122043 174125998
2052000 14423228 14671844 175471286 163770134
2053000 14449592 14675722 173640384 162648646
2054000 14497530 15213403 167192622 170143169
2055000 14319191 14659384 171091913 175850376
2056000 14534754 14847142 239642939 163633695
2057000 15869224 14781541 239474431 163259927
2058000 14665147 15038470 166101795 161381038
2059000 14382441 14821546 228564326 161055797
2060000 14642743 14708512 169258357 158462936
2061000 14489210 14707783 167558578 162056706
2062000 14620181 14912538 173532068 174808732
2063000 14407035 14861894 169811540 164132408
2064000 14401655 14847564 167169432 163708383
2065000 14495512 14790441 177687553 170902519
2066000 14738651 14958260 168084311 163751039
2067000 14494148 14790827 169681251 161101824
2068000 14658217 14867723 170359734 163650079
2069000 14471629 14661557 178010355 161555596
2070000 14278706 14820490 183000311 163560711
2071000 14557553 14825192 170317917 165193454
2072000 14357591 14868275 173202462 162750263
2073000 14535025 14868349 166676742 160082589
2074000 14767308 14877215 168296923 161371403
2075000 14359702 14907064 168755398 162417471
2076000 14541573 15841326 166867995 162274047
2077000 14566203 14901742 167909402 171681569
2078000 14641328 14878823 172270904 168261917
2079000 14857599 15030787 168591808 163626060
2080000 14615799 14982982 171168302 161935106
2081000 14740618 14855976 165791525 163115863
2082000 14618903 14979729 167887066 160712261
2083000 14516973 15060496 201828745 162596937
2084000 14615875 15446483 238239339 167052485
2085000 15199369 14930868 217781036 163897759
2086000 14735202 14968738 165647704 165072155
2087000 14550663 14923724 168167402 166253906
2088000 14703981 14938250 166620639 163036160
2089000 14670311 14934255 167310881 164352485
2090000 14652437 14980379 167731426 164055909
2091000 14510821 15102242 168359231 176060897
2092000 15022082 15067651 165190635 164555626
2093000 14689007 14840381 167517625 169946868
2094000 19316183 15084836 225582702 172808159
2095000 14746201 14924440 167281860 165055182
2096000 14766449 15032761 166836418 165053889
2097000 15023460 15102081 169032223 165965739
2098000 14697317 15078979 245515084 164676432
2099000 14912055 14985000 174869306 163166390
2100000 14695908 14912338 168320798 173288776
2101000 14577864 15044591 164955608 166944790
2102000 14699956 15127956 166984791 163775988
2103000 14576797 14997883 142114178 164417004
2104000 14556281 15030951 175350388 177713376
2105000 14614209 14927792 179624594 166412735
2106000 14655834 15003488 172473736 162886372
2107000 14592563 15093364 183719955 164954054
2108000 14667906 15028633 170230069 163700347
2109000 14705139 15108810 170372976 165028165
2110000 14764649 14991026 170168414 164329055
2111000 14604192 15052176 179869606 165598619
2112000 14758468 15370012 171540266 164562889
2113000 14813699 15116960 172137551 169436399
2114000 14753871 15185074 167933724 165213705
2115000 14912426 15134084 170169835 176133016
2116000 14601783 15101600 171020974 168033672
2117000 14923148 15198564 178077420 165997446
2118000 14722033 15069895 176339840 166518256
2119000 14799691 15189722 223261078 164503972
2120000 14684304 15043775 171974764 172862896
2121000 14857695 15107453 169346493 166704528
2122000 14818158 15113105 178832811 170362309
2123000 14865374 15123218 168915446 172908927
